id,name,description,amount,start_date,last_charge_date,next_charge_date,created_on,frequency_id,owner_id,status_id,interest_rate,withdrawal_date,default_plan,plan_type_id,goal,locked,next_returns_date,last_returns_date,cowry_amount,debit_card,is_archived,is_deleted,is_goal_achieved,is_a_goal,is_interest_free,plan_group_id,is_deleted_from_group,is_a_fund,purchased_fund_id,is_a_wallet,currency_is_dollars,is_auto_rollover,is_vendor_plan,plan_source,is_donation_plan,donation_description,donation_expiry_date,donation_link,link_code,charge_payment_fee,donation_is_approved,is_emergency_plan,is_personal_challenge,currency_id,is_a_usd_index,usd_index_id,open_savings_plan,new_cycle,recurrence,is_bloom_note,is_managed_portfolio,portfolio_holdings_id,is_fixed_investment,is_regular_savings,preset_id
10162ae24a0b4ef6a0ebdd01c8e82dd3,Yuzu,"Mutual Fund",5000,2024-07-08,NULL,2024-07-08,"2024-07-08 09:13:26",1,a1a2f9d5dff949f9980e92e8284e481d,2,0,NULL,0,1,0,1,2024-07-08,2024-07-08,0,f310d92c79ba4a7baaa36879cb628a3a,0,0,0,0,0,NULL,0,1,db7b34b034dc43768737f512591ae06d,0,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
1016898617bd44dcadda12517b75abe4,"Circle Optimization MF Test",Group,200000,2023-05-25,2025-04-19,2025-04-20,"2023-05-24 18:11:35",6,566126bab52a4754936e309e3166a797,1,0.089,NULL,0,1,0,0,2025-04-20,2025-04-19,0,3735056d45f643fa953dfcfa0a87fba9,0,0,0,0,0,79ad35e967b142f6a6ba3e5118e78ad8,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,0,0,1,0,NULL,0,0,"DTSTART:20230522T000000Z
RRULE:FREQ=DAILY",0,0,NULL,0,0,NULL
1016f58b58b54dc999de1806fdbf188b,Stash,Stash,0,2024-04-19,NULL,NULL,"2024-04-19 11:24:44",1,6513c675ac0641af96e00d1606fa6998,2,0,NULL,0,1,0,1,2024-04-19,2024-04-19,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
10175221a03748cdb46dfb321153b000,"My Paster323221",Group,54400,2023-08-24,2024-05-28,2025-04-22,"2023-05-22 21:44:30",2,2b89cb1d77b24c02bb0578ac909860ea,1,0.09,NULL,0,1,0,0,2025-04-20,2025-04-19,0,163ed441fae4437bbdc98393b8003402,0,0,0,0,0,02f04fa62f784d4f9a8d16684fa58593,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,0,0,1,0,NULL,0,1,NULL,0,0,NULL,0,0,NULL
101c4117a2eb42ac84a1c96c71018e80,Stash,Stash,0,2023-11-10,NULL,NULL,"2023-11-10 12:28:03",1,59b759f673334e98bc108e4b0e2822a4,2,0,NULL,0,1,0,1,2023-11-10,2023-11-10,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
10200a74e9b8435285bc06f49ebd7b22,Persimmon,"Mutual Fund",1000000,2024-02-09,NULL,2024-02-09,"2024-02-09 13:38:27",1,c144478a32024b37857edcd95f664872,2,0,NULL,0,1,0,1,2025-04-20,2025-04-19,0,NULL,0,0,0,0,0,NULL,0,1,09c94691e989436d8158f9266f4d62de,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
1030ceabae754ab78effa1f7045ea797,fdew,"Regular Savings Plan",323300,2025-02-21,2025-04-19,2025-04-26,"2025-02-21 13:22:17",6,3aa79f2f1c0148cd964a6f91dd0fd72b,1,0.11,2025-05-22,0,1,0,1,2025-04-20,2025-04-19,0,01f3e959a4264363b326625094227db7,0,0,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,"DTSTART:20250221T000000Z
RRULE:FREQ=WEEKLY;BYDAY=SA",0,0,NULL,0,1,NULL
1038aabe615f414abd7ef3fbde11d54d,"Dollar Stash",Stash,0,2023-08-29,NULL,NULL,"2023-08-29 17:48:06",1,3fd352e7d6184c47b947d00d657a0df0,2,0,NULL,0,1,0,1,2023-08-29,2023-08-29,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
103cc895b173432dae8cd476fa675a96,Emergency,"Regular Savings",8000000,2022-10-05,2022-10-05,2022-10-05,"2022-10-05 16:20:14",1,15379129a69444c98190bfe572f3448e,2,0.113,NULL,0,4,125000000,0,2025-04-20,2025-04-19,0,2812a08a56e441d7bab6456835d514ba,0,0,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,1,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,1
104a285416b14d5681f667ab33ecf387,"Jerusalem 2021","Save As You Earn",1000000,2020-04-05,NULL,2020-04-05,"2020-04-21 21:49:51",1,5572810f38b543429ffb218ef15243fc,2,0.08,2021-01-31,0,1,10000000,1,2025-04-20,2025-04-19,0,faa7339082a7469aabffb16ceb0810a0,0,0,0,0,0,735339803f024506add8d5fcb9766687,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
10614ea10d5c4daf91155fec87cc4064,Jackfruit,"Mutual Fund",100000,2024-09-30,2025-04-15,2025-04-22,"2024-09-30 09:57:20",6,3c18ed287e314e5b879918d4cd17948e,1,0,NULL,0,1,0,1,2024-09-30,2024-09-30,0,c588d62e2e4a4cbe92d2f88cc0e27f49,0,0,0,0,0,NULL,0,1,5276c5b6255c4947864773e565c24797,0,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,"DTSTART:20240930T000000Z
RRULE:FREQ=WEEKLY;BYDAY=TU",0,0,NULL,0,0,NULL
1061f5bf741a4390868d7967d417c285,Emergency,"Regular Savings",5000000,2023-08-24,2025-03-27,2025-04-27,"2023-08-24 12:56:45",6,a62c3ea3a6a7492283aecb937f910c1a,1,0.113,NULL,1,4,100000000,0,2025-04-20,2025-04-19,0,c8f175681d074af0b98bbfe1ceb63d72,0,0,0,0,1,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,1,0,1,0,NULL,0,0,"DTSTART:20230824T000000Z
RRULE:FREQ=MONTHLY;BYMONTHDAY=27",0,0,NULL,0,0,1
106a045065c6495eb66a894f2375b1f6,Quiz,Periodic,1333333,2020-05-07,2025-03-31,2025-04-30,"2020-05-07 15:54:00",1,4661940319474ae59af93b74b20a033c,1,0,2020-07-08,0,1,4000000,1,2025-04-20,2025-04-19,0,7a1ce902a7df4455ab0d0b0c8e99a691,0,0,0,0,0,3d12f138c6b44dc18b19a506a8359841,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
107050aaf9324b33afd1f30d4e8feac3,"Dollar Stash",Stash,0,2023-04-19,NULL,NULL,"2023-04-19 09:36:24",1,88c44272bafe418ca5442935474f199e,2,0,NULL,0,1,0,1,2023-04-19,2023-04-19,0,15ed3645e429469eac6d08344dd70288,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
1071da51ed0f49d6a1bbf472032da9a1,DELETEDW788272437,"Save As You Earn",20000,2021-07-02,2021-07-02,2021-08-02,"2021-07-02 13:47:34",1,b70eddd82eae4684bddc252b0b05e895,2,0,NULL,0,1,0,0,2022-01-07,2022-01-06,0,NULL,0,1,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,1,NULL
1074042d7f08453cafa649f07f0a4e84,Stash,Stash,0,2025-03-10,NULL,NULL,"2025-03-10 14:44:12",1,fb5faf5265904193a53900a5fe218fa6,2,0,NULL,0,1,0,1,2025-03-10,2025-03-10,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
1074e9027b6440e9b189de44ed574e3c,Stash,Stash,0,2022-10-12,NULL,NULL,"2022-10-12 17:20:28",1,a19e319edd3745798613211abb7a2f6e,2,0,NULL,0,1,0,1,2022-10-12,2022-10-12,0,32590ec012584176aa850e7391c873b4,0,0,0,0,0,NULL,0,0,NULL,1,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
108619800133419eabaa6e5db713b6d8,DELETEDW5304579953,"Regular Savings",0,2024-07-11,NULL,2024-07-11,"2024-07-11 03:05:53",1,502fd0984ed54c3e8dc1c3884f84941b,2,0.06,2025-07-11,0,1,0,1,2024-07-11,2024-07-11,0,NULL,0,1,0,0,0,NULL,0,0,NULL,0,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,1,0,NULL
108fbdc3d54949c09219fc807f3fcc6d,"Dollar Stash",Stash,0,2023-08-22,NULL,NULL,"2023-08-22 18:05:51",1,fcb90d090c6c47fb93e7f2f0850446e2,2,0,NULL,0,1,0,1,2023-08-22,2023-08-22,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
10955cece94d457a808cb02c86cec126,Stash,Stash,0,2022-03-23,NULL,NULL,"2022-03-23 15:49:31",1,d01193c4a37e4f919836292e8bb88a8a,2,0,NULL,0,1,0,1,2022-03-23,2022-03-23,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
109be9cd667943438a1a2c7b5a2388d8,"Dollar Stash",Stash,0,2023-11-07,NULL,NULL,"2023-11-07 12:10:11",1,849e82014eb14eb39e7f0b3e9b67131c,2,0,NULL,0,1,0,1,2023-11-07,2023-11-07,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
10ab1f22453e4644bd68ca1fee4a1628,"Dollar Stash",Stash,0,2022-02-18,NULL,NULL,"2022-02-18 22:28:31",1,f6b76010606f4536b3e03b7e0917dc89,2,0,NULL,0,1,0,1,2022-02-18,2022-02-18,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
10b46357049f4f98a37f697494bb5387,"First plan",Periodic,10000,2023-06-27,NULL,NULL,"2023-06-27 14:08:34",1,eae333a0ecf0460bb4ffcca122c4417b,2,0,NULL,1,1,0,0,2025-04-20,2025-04-19,0,55dec171f91041caa714c5ae81f42265,0,0,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,1,NULL
10d1c2102a394cd0995296dcfdcd350d,Stash,Stash,0,2025-02-06,NULL,NULL,"2025-02-06 12:04:29",1,75061e844ecd40f5a8c1096c2df8edf0,2,0,NULL,0,1,0,1,2025-02-06,2025-02-06,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
10dae143029c4caf841fe3cd52330fb0,szzz,"Periodic Plan",1000000,2024-07-17,2025-03-31,2025-04-30,"2024-07-17 09:59:35",6,f6b76010606f4536b3e03b7e0917dc89,1,0,NULL,0,1,0,0,2025-04-20,2025-04-19,0,NULL,0,0,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,"DTSTART:20240717T000000Z
RRULE:FREQ=MONTHLY;BYMONTHDAY=-1",0,0,NULL,0,1,NULL
10f1266f9c764daca1ddb17e1d6ecb95,"Dollar Stash",Stash,0,2022-02-08,NULL,NULL,"2022-02-08 10:08:02",1,11af8c455bf747a49e7115425f84c5ee,2,0,NULL,0,1,0,1,2022-02-08,2022-02-08,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
10f172cb2b4e44799a8f2281d5111bda,Stash,Stash,0,2023-07-03,NULL,NULL,"2023-07-03 20:46:20",1,544d36e7249c4cf9b1da1d9b676b18b6,2,0,NULL,0,1,0,1,2023-07-03,2023-07-03,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
10f63fce07e7495e9d558d11b5096f26,Stash,Stash,0,2023-09-13,NULL,NULL,"2023-09-13 13:54:35",1,65a7a87b890b4a7eba9cd0e73bd748f8,2,0,NULL,0,1,0,1,2023-09-13,2023-09-13,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
10fe8efc7aaf4243b4b83e9cefb48f3d,Stash,Stash,0,2023-09-13,NULL,NULL,"2023-09-13 13:43:52",1,31a71d0b7a18485fa16b54e2f02c7923,2,0,NULL,0,1,0,1,2023-09-13,2023-09-13,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
10ff57229d99410dbb2ec2b230ddce3b,"Nengi's Nest","Mutual Fund",0,2024-12-16,NULL,2024-12-16,"2024-12-16 08:38:59",1,e63c48784f614333893697a03fc70120,2,0,NULL,0,1,0,1,2025-04-20,2025-04-19,0,NULL,0,0,0,0,0,NULL,0,1,405706d0e4ee4151aa5df87e1d773ea6,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
10ffe92f838f43cc92e0b78ffae8452e,General,Group,2000000,2023-08-25,2025-03-22,2025-04-22,"2023-08-25 14:52:58",6,427085b0eb1048f29d882d645658c09d,1,0.113,NULL,0,1,1000000000,0,2025-04-20,2025-04-19,0,56a924b0055a4f22ac209fd2a09bf78d,0,0,0,0,0,e7ca06eee4044766bea92d9e2145f7f6,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,0,0,1,0,NULL,0,0,"DTSTART:20230825T000000Z
RRULE:FREQ=MONTHLY;BYMONTHDAY=22",0,0,NULL,0,0,NULL
110eb9d678034986baf9205cf08ec704,"Dollar Stash",Stash,0,2023-09-22,NULL,NULL,"2023-09-22 10:56:42",1,9972df01e2ff4211b74a3605c8ac3a16,2,0,NULL,0,1,0,1,2023-09-22,2023-09-22,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
1126e1dcfbe44a4b936de8e0271a1ddc,"Yami & Yami's Duo",Periodic,90000,2022-05-27,2022-07-18,2022-08-18,"2021-02-18 15:57:36",1,b15810c73f1f4722b2ea72d9e329ea0c,2,0.08,NULL,0,1,0,0,2025-04-20,2025-04-19,0,11d3e1ff1bdf41a2a97ceda7d4dc5397,0,0,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,1,NULL
112f184dae134f1b8d90f3b4f70295b2,"Dollar Stash",Stash,0,2022-05-20,NULL,NULL,"2022-05-20 12:51:04",1,0aa5f79f8c2343868c30c6eb07b010dd,2,0,NULL,0,1,0,1,2022-05-20,2022-05-20,0,62f2842d9a454402b7558aa16a04305e,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
1130aa71350a484d8b658ed8c266b15e,"Dollar Stash",Stash,0,2023-08-22,NULL,NULL,"2023-08-22 17:22:35",1,445ceb8389c1421cb5885ef6d62bec15,2,0,NULL,0,1,0,1,2023-08-22,2023-08-22,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
1131998e48754d47b0dd7f33a7059b5a,Rent,"Periodic Plan",500000,2025-04-08,2024-07-31,2024-10-16,"2024-02-14 03:41:53",6,7c7608175be94117bef57c5b049be720,2,0.11,2025-07-07,0,1,0,1,2025-04-20,2025-04-19,0,b2cee2b441714025b9d16fab5fb82c97,0,0,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,"DTSTART:20240214T000000Z
RRULE:FREQ=DAILY",0,0,NULL,0,1,NULL
11371c6088b942078026618d50b37155,DELETEDW451299827,"Save As You Earn",0,2020-04-01,NULL,2020-04-01,"2020-04-01 13:38:49",1,5572810f38b543429ffb218ef15243fc,2,0.06,2020-06-30,0,1,0,1,2020-04-01,2020-04-01,0,NULL,0,1,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,1,NULL
113c2a3b0ec74e0c8dc2b2367613674a,"Barcelona Football Circle",Group,1000000,2023-06-01,NULL,NULL,"2023-11-06 09:42:48",2,3a8a03951cd144bea04fc9e034e3eb9f,1,0.12,NULL,0,1,0,0,2025-04-20,2025-04-19,0,2165152cfaee4297919d37cfb88191fb,0,0,0,0,0,03c213fbeca84401affea3ff40cfbec6,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
11455b679f1b4f58b5e157c636b586a4,Emergency,"Regular Savings",1000000,2023-02-02,2025-03-26,2025-04-25,"2023-02-02 11:52:10",1,b2a03a31879c44298ab231eb9342c594,1,0.113,NULL,1,4,50000000,0,2025-04-20,2025-04-19,0,2e194410e1f04fb599d408f0be26c70b,0,0,0,0,1,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,1,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,1
114a3e5e8d424bc88caf1b2b18c3fab8,General,Group,100000,2023-08-02,2025-04-01,2025-05-01,"2023-08-02 07:58:03",6,22d15df18baa4e2b821c84675bc10c24,1,0.115,NULL,0,1,0,0,2025-04-20,2025-04-19,0,NULL,0,0,0,0,0,be95bc1d1e9b4c4aa10a3be0f9841f89,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,0,0,1,0,NULL,0,0,"DTSTART:20230802T000000Z
RRULE:FREQ=MONTHLY;BYMONTHDAY=1",0,0,NULL,0,0,NULL
114b687a694d4b51abae9894792ee0da,Pawpaw,"Mutual Fund",2000000,2025-03-03,NULL,2025-04-28,"2025-03-03 21:15:54",6,1012e7089c674c49bce1ee2cd31fde5a,1,0,NULL,0,1,0,1,2025-04-20,2025-04-19,0,NULL,0,0,0,0,0,NULL,0,1,3fc66715ecfd4afb8418a108ba30483a,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,"DTSTART:20250303T000000Z
RRULE:FREQ=MONTHLY;BYMONTHDAY=28",0,0,NULL,0,0,NULL
11568363abc04312946565dbcaf93d54,"Dollar Stash",Stash,0,2023-08-25,NULL,NULL,"2023-08-25 09:18:30",1,4d4c6bf19a784ad88f2e8c092f8e706e,2,0,NULL,0,1,0,1,2023-08-25,2023-08-25,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
1158c8c373c84ffe81e16647ef53ab9f,"My name","Save As You Earn",10000,2019-01-14,2019-05-15,NULL,"2019-04-30 19:31:56",1,5572810f38b543429ffb218ef15243fc,2,0.1,2019-04-14,0,1,300000000,1,2025-04-20,2025-04-19,0,faa7339082a7469aabffb16ceb0810a0,0,0,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,1,NULL
115defd2983c4288909d0e9412d7e479,Stash,Stash,0,2022-03-24,NULL,NULL,"2022-03-24 06:02:05",1,78b7c2ba3ce740b69068ae5ac9c3016d,2,0,NULL,0,1,0,1,2022-03-24,2022-03-24,0,ea016fa4fef4405d8c0ff19d8e15e405,0,0,0,0,0,NULL,0,0,NULL,1,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
115e7f63d9754a66affe3305a68af372,DELETEDW181772526,"Save As You Earn",100000,2019-11-21,2020-03-30,2020-04-29,"2019-11-21 08:17:39",1,279602fb41c240689c5edfec63c7c1a1,2,0,NULL,0,1,0,0,2020-04-24,2020-04-23,0,NULL,0,1,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,1,NULL
115f85849d6843d8b66015a873039994,General,Group,2000000,2024-07-29,2025-03-28,2025-04-28,"2024-07-29 12:16:02",6,72141b6db0a94e9b8414ae0e783792b7,1,0.09,NULL,0,1,1000000000,0,2025-04-20,2025-04-19,0,839e24daf6fa4415a34a6a36e14e60bb,0,0,0,0,0,9fa38032f41e473eabd3963dd33c7d9d,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,0,0,1,0,NULL,0,0,"DTSTART:20240729T000000Z
RRULE:FREQ=MONTHLY;BYMONTHDAY=28",0,0,NULL,0,0,NULL
1175ac7169544c029986be31e5155926,"APF Pear plan",Periodic,500000,2020-08-26,2025-03-26,2025-04-25,"2020-08-26 11:40:14",1,75b9df985e254031aaba8ec44f459d2d,1,0,NULL,0,1,0,1,2025-04-20,2025-04-19,0,3d5176b8b2a244b298f8498a97f4d2f2,0,0,0,0,0,NULL,0,1,c56aa54de7ca40b9b44119d52cc3c95b,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
11803472a3f4432982794dd5afcbc954,"PSG Football Circle",Group,500000,2023-06-01,NULL,NULL,"2023-10-19 10:30:34",2,d6a780a0ff584555b7e24668e258555a,1,0.12,NULL,0,1,0,0,2025-04-20,2025-04-19,0,78c0ca9b70ef4da58ed662309c83d75c,0,0,0,0,0,8502bf1fb4fa4db5adb2c3fc68541f17,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,1,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
1194b023b193466f9d39be1264fe5e48,Stash,Stash,0,2022-09-29,NULL,NULL,"2022-09-29 10:28:47",1,11dde5b851114fb295926554ea2f8731,2,0,NULL,0,1,0,1,2022-09-29,2022-09-29,0,b71878b08c5d4a4286db42ec1873e6b3,0,0,0,0,0,NULL,0,0,NULL,1,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
11afe29d1d6e46649c5facb2075d4307,"Dollar Stash",Stash,0,2023-11-07,NULL,NULL,"2023-11-07 04:01:06",1,3972eb895d2042d4900b8fdd2562d2bd,2,0,NULL,0,1,0,1,2023-11-07,2023-11-07,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
11b9851ee324469080505b816f08236d,Stash,Stash,0,2023-02-02,NULL,NULL,"2023-02-02 10:16:34",1,2acd78d385a64c18b4fdee7dcbc0b203,2,0,NULL,0,1,0,1,2023-02-02,2023-02-02,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
11baf4b6fe1d4b3998541c54f2aa03c4,"Dollar Stash",Stash,0,2025-03-10,NULL,NULL,"2025-03-10 08:24:23",1,afdfdd78d2c4464eb6c7859813317637,2,0,NULL,0,1,0,1,2025-03-10,2025-03-10,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
11beddfc5a634cccad2dfa6f5c6528b5,DELETEDW786532998,"Save As You Earn",500000,2021-07-07,NULL,2021-07-07,"2021-07-07 11:33:39",1,a549807eb71046c48857f1a32277bd71,2,0,NULL,0,1,0,1,2021-07-07,2021-07-07,0,NULL,0,1,0,0,0,NULL,0,1,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
11bf616e31b34b119095109934081af2,Citron,"Save As You Earn",10000,2024-03-28,NULL,2021-03-23,"2021-03-23 08:32:02",1,028f736f750f4318aa71d62d3aa3d1bd,2,0,NULL,0,1,0,0,2025-04-20,2025-04-19,0,850a67f8526e43f1a277f604c3750a50,0,0,0,0,0,NULL,0,0,NULL,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,1,NULL
11cd434b5a6a439295d927ae795c1aea,"Ade's Nest","Mutual Fund",0,2024-12-16,NULL,2024-12-16,"2024-12-16 14:32:21",1,9a730748f4b64d9c8989b0e1e81e9bbd,2,0,NULL,0,1,0,1,2025-04-20,2025-04-19,0,NULL,0,0,0,0,0,NULL,0,1,e7f388917f2a4047bfa1968a96605379,0,0,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,1,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
11d5127e60c4479e9b980268dd818a1c,"Dollar Stash",Stash,0,2024-12-02,NULL,NULL,"2024-12-02 14:00:22",1,2acba680d2414db786df8b40bbee01f5,2,0,NULL,0,1,0,1,2024-12-02,2024-12-02,0,NULL,0,0,0,0,0,NULL,0,0,NULL,1,1,0,0,COWRYWISE,0,,NULL,NULL,NULL,0,0,0,0,2,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL
