id,savings_id,maturity_start_date,maturity_end_date,amount,confirmed_amount,deduction_amount,new_balance,transaction_date,transaction_reference,transaction_status,verification_call_amount,verification_call_message,verification_call_code,verification_transaction_date,book_returns,available_returns,returns_on_hold,last_returns_date,next_returns_date,created_on,card_billed_id,channel_id,charging_method_id,owner_id,plan_id,transaction_type_id,verification_status_id,gateway_response_message,fee_in_kobo,donor_id,is_anonymous,description,payment_gateway,source_bank_account,currency,fee_in_cents
751,79e9d23ffbff4c86b01409cd882446d6,"2018-04-24 12:07:43","2018-04-24 12:07:43",100000000,0,0,2455326.02739726,"2018-04-24 12:07:43",uq7p2dmysupbs1x,failed,100000000,"Charge attempted",200,"2018-04-24 12:14:08",0,0,0,2018-04-24,2018-04-26,"2018-04-24 12:07:43",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,037a7722b4ec40eda75f53c30e6eabd6,1,1,"Insufficient Balance",0,NULL,0,,NULL,NULL,NULL,0
752,df435dfa3bfb480b8bdce38da61dc30c,"2018-04-24 12:17:28","2018-04-24 12:17:28",1000000,1000000,1000000,1000000,"2018-04-24 12:17:28",5xoyc4gxsc70bgm,success,1000000,"Charge attempted",200,"2018-04-24 12:23:52",0,0,0,2018-04-24,2018-04-26,"2018-04-24 12:17:28",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,fad2d6ea39e54f4fad1e732527e5988a,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
753,9be38a7d1eda4dbea4709456bcc9917c,"2018-04-25 13:42:33","2018-04-25 13:42:33",100000,100000,100000,200000,"2018-04-25 13:42:33",varelvbdy0njh5g,success,100000,"Charge attempted",200,"2018-04-25 13:42:35",0,0,0,2018-04-25,2018-04-27,"2018-04-25 13:42:33",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,a0b6df8380614fd0b8f5e30dcf8da70d,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
754,7ef3d26d855e4122b5f09bc64f740e22,"2018-04-25 13:44:22","2018-04-25 13:44:22",100000,100000,100000,300027.397260274,"2018-04-25 13:44:22",6p2k16kjbs5dh5j,success,100000,"Charge attempted",200,"2018-04-25 13:44:23",0,0,0,2018-04-25,2018-04-27,"2018-04-25 13:44:22",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,a0b6df8380614fd0b8f5e30dcf8da70d,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
755,9198a78596f7473ea4120a387e771eaf,"2018-04-26 10:54:39","2018-04-26 10:54:39",100000,100000,100000,400054.794520548,"2018-04-26 10:54:39",wm8izohkff4agxj,success,100000,"Charge attempted",200,"2018-04-26 10:54:39",0,0,0,2018-04-26,2018-04-28,"2018-04-26 10:54:39",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,a0b6df8380614fd0b8f5e30dcf8da70d,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
756,bfd881185469405d9a928f34f50c302c,"2018-04-27 09:47:28","2018-04-27 09:47:28",100000,100000,100000,500136.98630137,"2018-04-27 09:47:28",ye35yqn0pb3nt6f,success,100000,"Charge attempted",200,"2018-04-27 09:47:24",0,0,0,2018-04-27,2018-04-29,"2018-04-27 09:47:28",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,a0b6df8380614fd0b8f5e30dcf8da70d,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
757,4f607520c97e469c8cc80ecbdb218a6d,"2018-04-28 11:21:31","2018-04-28 11:21:31",100000,100000,100000,600136.98630137,"2018-04-28 11:21:31",k2xplkwhe7pc8m5,success,100000,"Charge attempted",200,"2018-04-28 11:21:28",0,0,0,2018-04-28,2018-04-30,"2018-04-28 11:21:31",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,a0b6df8380614fd0b8f5e30dcf8da70d,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
758,ff80dccb317044b3a1448370b6bf145d,"2018-04-28 11:23:23","2018-04-28 11:23:23",100000,100000,100000,700273.97260274,"2018-04-28 11:23:23",2iqdb8pf06s80gm,success,100000,"Charge attempted",200,"2018-04-28 11:23:21",0,0,0,2018-04-28,2018-04-30,"2018-04-28 11:23:23",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,a0b6df8380614fd0b8f5e30dcf8da70d,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
759,45660a3b52d344aabdb74ae99422f12e,"2018-04-28 14:11:45","2018-04-28 14:11:45",10000000,10000000,10000000,10325172.6027397,"2018-04-28 14:11:45",3qks9l72402xv8d,success,10000000,"Charge attempted",200,"2018-04-28 14:11:43",0,0,0,2018-04-28,2018-04-30,"2018-04-28 14:11:45",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,cc3ea04f838046cba7009a1d1c6d7e7e,1,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
760,5426462a1a00456897cad4aabd9769c4,"2018-04-29 13:33:09","2018-04-29 13:33:09",100000,100000,100000,800465.753424658,"2018-04-29 13:33:09",w1k1f8pboa1ehsf,success,100000,"Charge attempted",200,"2018-04-29 13:33:11",0,0,0,2018-04-29,2018-05-01,"2018-04-29 13:33:09",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,a0b6df8380614fd0b8f5e30dcf8da70d,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
761,ca4e122cd74a4bd197df5dab616aea34,"2018-04-30 10:34:48","2018-04-30 10:34:48",10000000,10000000,10000000,20000000,"2018-04-30 10:34:48",8cxiyp90vtz0oq2,success,10000000,"Charge attempted",200,"2018-04-30 10:34:48",0,0,0,2018-04-30,2018-05-02,"2018-04-30 10:34:48",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,488fe12daf9e4e288e717c340a2b6f9f,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
762,9cfd8f245cb44424a4f5e58b42d30983,"2018-04-30 10:34:50","2018-04-30 10:34:50",100000,100000,100000,900657.534246575,"2018-04-30 10:34:50",sn1eox9xb4l9vvj,success,100000,"Charge attempted",200,"2018-04-30 10:34:50",0,0,0,2018-04-30,2018-05-02,"2018-04-30 10:34:50",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,a0b6df8380614fd0b8f5e30dcf8da70d,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
763,bd85e136c3c04d209191298bbd1679f1,"2018-04-30 10:36:50","2018-04-30 10:36:50",10000000,10000000,10000000,30000000,"2018-04-30 10:36:50",mu1oqbfrjozrk7q,success,10000000,"Charge attempted",200,"2018-04-30 10:36:49",0,0,0,2018-04-30,2018-05-02,"2018-04-30 10:36:50",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,488fe12daf9e4e288e717c340a2b6f9f,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
764,45e63164b40d4987a374fb855251add7,"2018-05-01 11:16:19","2018-05-01 11:16:19",100000,100000,100000,1000904.10958904,"2018-05-01 11:16:19",j9z8je4ez0gtm96,success,100000,"Charge attempted",200,"2018-05-01 11:16:17",0,0,0,2018-05-01,2018-05-03,"2018-05-01 11:16:19",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,a0b6df8380614fd0b8f5e30dcf8da70d,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
765,b3264210018c40b4a83cd09b8cfa9b16,"2018-05-01 23:00:23","2018-05-01 23:00:23",100000,100000,100000,200421.917808219,"2018-05-01 23:00:23",iwxcrsynuhdd1s8,success,100000,"Charge attempted",200,"2018-05-01 23:00:07",0,0,0,2018-05-02,2018-05-03,"2018-05-01 23:00:23",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,052af49bbf7946109e8a4c9ba795eeb4,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
766,50d33c85d5b5486d8b3a5025347e82dc,"2018-05-01 23:00:39","2018-05-01 23:00:39",100000,100000,100000,1100904.10958904,"2018-05-01 23:00:39",6csvfvt00hoxo1u,success,100000,"Charge attempted",200,"2018-05-01 23:00:26",0,0,0,2018-05-02,2018-05-03,"2018-05-01 23:00:39",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,a0b6df8380614fd0b8f5e30dcf8da70d,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
767,677a7f4c3ebc4916ab7c7a81321a36bf,"2018-05-05 23:47:05","2018-05-05 23:47:05",500000000,0,0,0,"2018-05-05 23:47:05",5dp6d3hpo3nfigt,failed,500000000,"Charge attempted",200,"2018-05-05 23:47:00",0,0,0,2018-05-06,2018-05-07,"2018-05-05 23:47:05",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,dc03af45c8244ea9bb552892ca74b59b,1,1,"Insufficient Balance",0,NULL,0,,NULL,NULL,NULL,0
768,801df26588464104b58e8d18a90132a1,"2018-05-06 00:14:01","2018-05-06 00:14:01",500000000,0,0,0,"2018-05-06 00:14:01",bg5hjv3l943fmkf,failed,500000000,"Charge attempted",200,"2018-05-06 00:13:56",0,0,0,2018-05-06,2018-05-08,"2018-05-06 00:14:01",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,413dd5313dac4e61859690341a44fb05,1,1,"Insufficient Balance",0,NULL,0,,NULL,NULL,NULL,0
769,57f5b49e03a9434e80c67285402224b5,"2018-05-06 00:37:43","2018-05-06 00:37:43",500000000,0,0,0,"2018-05-06 00:37:42",wmp9q2dpnqboqjd,failed,500000000,"Charge attempted",200,"2018-05-06 00:37:37",0,0,0,2018-05-06,2018-05-08,"2018-05-06 00:37:43",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,52ae5be24f1740dcaf0c7e4ac2991f6c,1,1,"Insufficient Balance",0,NULL,0,,NULL,NULL,NULL,0
770,f4d54f541a4d4ba2a2a5e200d3cc3a43,"2018-05-20 17:01:37","2018-05-20 17:01:37",10000000,10000000,10000000,40142465.7534247,"2018-05-20 17:01:37",gg89s5jtqoy9mxc,success,10000000,"Charge attempted",200,"2018-05-20 17:01:21",0,0,0,2018-05-20,2018-05-22,"2018-05-20 17:01:37",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,7aaaa7b8fe2c4006a31ed03d05e935c8,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
771,8cd9ba46a2e44df1bf430d355ef2add0,"2018-05-21 13:36:40","2018-05-21 13:36:40",10000000,10000000,10000000,40000000,"2018-05-21 13:36:40",u3zqncxlb17hkas,success,10000000,"Charge attempted",200,"2018-05-21 13:36:41",0,0,0,2018-05-21,2018-05-23,"2018-05-21 13:36:40",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,0a43a00c41174f29ba233bd9e1bb6832,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
773,b06facf144704c44b257a1cf268aa972,"2018-05-24 14:57:43","2018-05-24 14:57:43",1000000,1000000,1000000,2004821.91780822,"2018-05-24 14:57:43",8j679177jd491ox,success,1000000,"Charge attempted",200,"2018-05-24 14:57:39",0,0,0,2018-05-24,2018-05-26,"2018-05-24 14:57:43",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,fad2d6ea39e54f4fad1e732527e5988a,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
774,ed5975f5e8554d98837ac710d8abe0a1,"2018-05-24 14:59:32","2018-05-24 14:59:32",1000000,1000000,1000000,3005123.28767123,"2018-05-24 14:59:32",skmilq7ytsf3zpe,success,1000000,"Charge attempted",200,"2018-05-24 14:59:28",0,0,0,2018-05-24,2018-05-26,"2018-05-24 14:59:32",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,fad2d6ea39e54f4fad1e732527e5988a,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
779,ec1ff7378f0545c68341ce52b0a8fe6d,"2018-05-29 23:01:53","2018-05-29 23:01:53",10000000,10000000,10000000,40000000,"2018-05-29 23:01:53",kz0lzc3adh0xx0q,success,10000000,"Charge attempted",200,"2018-05-30 02:12:54",0,0,0,2018-05-30,2018-05-31,"2018-05-29 23:01:53",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,488fe12daf9e4e288e717c340a2b6f9f,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
782,94bf02df70fd4374a08054ea66eff1bf,"2018-06-01 00:54:55","2018-06-01 00:54:55",100000,100000,100000,301205.479452055,"2018-06-01 00:54:54",d02t8q9x9q4zget,success,100000,"Charge attempted",200,"2018-06-01 00:54:47",0,0,0,2018-06-01,2018-06-03,"2018-06-01 00:54:55",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,052af49bbf7946109e8a4c9ba795eeb4,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
783,7212a881b19543e2bd39bf4fc74e0976,"2018-06-04 12:41:19","2018-06-04 12:41:19",100000,100000,100000,179495.596130761,"2018-06-04 12:41:19",cei02xc110jwyp5,success,100000,"Charge attempted",200,"2018-06-04 12:41:10",0,0,0,2018-06-04,2018-06-06,"2018-06-04 12:41:19",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,6bcc57931a464a1d8ff8ec6edeecc236,1,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
784,55d3b7f50c9340faa632c6c46aa87587,"2018-06-04 12:54:56","2018-06-04 12:54:56",100000,100000,100000,279495.596130761,"2018-06-04 12:54:56",hiphtwq97c66l4i,success,100000,"Charge attempted",200,"2018-06-04 12:54:48",0,0,0,2018-06-04,2018-06-06,"2018-06-04 12:54:56",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,6bcc57931a464a1d8ff8ec6edeecc236,1,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
785,5a5e54c0bfc145cfae0dbecddff4973a,"2018-06-04 12:58:07","2018-06-04 12:58:07",100000,100000,100000,379495.596130761,"2018-06-04 12:58:07",v1onvs56i7ozwi1,success,100000,"Charge attempted",200,"2018-06-04 12:57:59",0,0,0,2018-06-04,2018-06-06,"2018-06-04 12:58:07",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,6bcc57931a464a1d8ff8ec6edeecc236,1,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
786,e20c2665a0a5491d8e43edcbaafd3a1c,"2018-06-04 13:00:37","2018-06-04 13:00:37",100000,100000,100000,479495.596130761,"2018-06-04 13:00:37",8xql2heypk6ak33,success,100000,"Charge attempted",200,"2018-06-04 13:00:28",0,0,0,2018-06-04,2018-06-06,"2018-06-04 13:00:37",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,6bcc57931a464a1d8ff8ec6edeecc236,1,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
787,cc76494ea4444031b705dd7c4af52f2b,"2018-06-04 13:03:11","2018-06-04 13:03:11",100000,100000,100000,202187735.417836,"2018-06-04 13:03:11",7im8v8yp1h5a9ue,success,100000,"Charge attempted",200,"2018-06-04 13:03:01",0,0,0,2018-06-04,2018-06-06,"2018-06-04 13:03:11",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,c639a28d476a4107969abd4a9f454fdd,1,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
788,28ea464f394d4889893dc25f399cf78e,"2018-06-04 13:05:22","2018-06-04 13:05:22",150000,150000,150000,629495.596130761,"2018-06-04 13:05:21",gqo1am94olgxml6,success,150000,"Charge attempted",200,"2018-06-04 13:05:13",0,0,0,2018-06-04,2018-06-06,"2018-06-04 13:05:22",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,6bcc57931a464a1d8ff8ec6edeecc236,1,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
789,b67a62e1574c435dbf1bd9cfdf23b53e,"2018-06-04 13:08:44","2018-06-04 13:08:44",10000,10000,10000,639495.596130761,"2018-06-04 13:08:44",bsy1uetol1idaig,success,10000,"Charge attempted",200,"2018-06-04 13:08:36",0,0,0,2018-06-04,2018-06-06,"2018-06-04 13:08:44",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,6bcc57931a464a1d8ff8ec6edeecc236,1,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
790,ddca758c9c534fafa220ad0d56ebe967,"2018-06-08 16:45:20","2018-06-08 16:45:20",100000000,0,0,101205.479452055,"2018-06-08 16:45:20",4v5jygf11agcj5u,failed,100000000,"Charge attempted",200,"2018-06-08 16:45:18",0,0,0,2018-06-08,2018-06-10,"2018-06-08 16:45:21",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,2101d967ac7640bc9e7878d673d2dd21,1,1,"Insufficient Balance",0,NULL,0,,NULL,NULL,NULL,0
791,863a057a060c4202ad59516a8f025e1f,"2018-06-09 17:10:04","2018-06-09 17:10:04",200000,200000,200000,200000,"2018-06-09 17:10:04",tba28ioneiyji29,success,200000,"Charge attempted",200,"2018-06-09 17:36:48",0,0,0,2018-06-09,2018-06-11,"2018-06-09 17:10:04",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,402be82252e54773a21e72a0c146b935,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
792,dfeee08312e444ccb269ab9faf31c80f,"2018-06-09 17:46:03","2018-06-09 17:46:03",100000,100000,100000,100000,"2018-06-09 17:46:03",41xiqgzet6c4onm,success,100000,"Charge attempted",200,"2018-06-09 18:12:48",0,0,0,2018-06-09,2018-06-11,"2018-06-09 17:46:03",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,088ea076ce3d44c3a63e83f427816a99,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
793,aba1f6b3c5cb403db449a84abbae60e8,"2018-06-09 17:50:04","2018-06-09 17:50:04",50000,50000,50000,50000,"2018-06-09 17:50:03",tgq2soth6bkczlz,success,50000,"Charge attempted",200,"2018-06-09 18:16:48",0,0,0,2018-06-09,2018-06-11,"2018-06-09 17:50:04",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,ec0fc3d20de54975b3eb8ea3dbf26911,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
794,7f18d410a89b4ca3be58eef0c3d836b6,"2018-06-09 17:50:05","2018-06-09 17:50:05",80000,80000,80000,80000,"2018-06-09 17:50:05",ab3i3aluspzxz2n,success,80000,"Charge attempted",200,"2018-06-09 18:16:50",0,0,0,2018-06-09,2018-06-11,"2018-06-09 17:50:05",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,dc6868049dd54af394362caab798c22e,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
795,46360eaff2d24e5dac6007ee0921a72d,"2018-06-09 19:42:04","2018-06-09 19:42:04",1000000,1000000,1000000,1000000,"2018-06-09 19:42:04",2b36no8pw4njp70,success,1000000,"Charge attempted",200,"2018-06-09 20:08:49",0,0,0,2018-06-09,2018-06-11,"2018-06-09 19:42:04",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,c7146a9989864e858a3cd28a633967fe,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
796,3f1fb160cb764af4bef2edfc00fd6cb3,"2018-06-09 20:04:04","2018-06-09 20:04:04",1000000,1000000,1000000,1000000,"2018-06-09 20:04:04",ivvezkfw4g05ngf,success,1000000,"Charge attempted",200,"2018-06-09 20:30:49",0,0,0,2018-06-09,2018-06-11,"2018-06-09 20:04:04",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,177a6d8914a84f23aa17e64667c22994,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
797,1d00b262aebe44fc947fcfa687ecd527,"2018-06-09 23:00:05","2018-06-09 23:00:05",1000000,1000000,1000000,2000000,"2018-06-09 23:00:05",9ei0rmg6ewspgdy,success,1000000,"Charge attempted",200,"2018-06-09 23:26:50",0,0,0,2018-06-10,2018-06-11,"2018-06-09 23:00:05",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,177a6d8914a84f23aa17e64667c22994,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
798,1d5d70b76bdc43d886bfb0b53c5201e5,"2018-06-10 20:24:11","2018-06-10 20:24:11",1000000,1000000,1000000,1000000,"2018-06-10 20:24:11",58znclwa33ppokv,success,1000000,"Charge attempted",200,"2018-06-11 02:06:53",0,0,0,2018-06-10,2018-06-12,"2018-06-10 20:24:11",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,66692b78dc74437facc00f3e2150b7a3,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
799,7f532955519748aba24abc1bc411ca7e,"2018-06-10 23:00:12","2018-06-10 23:00:12",1000000,1000000,1000000,3000000,"2018-06-10 23:00:12",d7ye2qpwngcta8f,success,1000000,"Charge attempted",200,"2018-06-11 04:42:54",0,0,0,2018-06-11,2018-06-12,"2018-06-10 23:00:12",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,177a6d8914a84f23aa17e64667c22994,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
800,a5662a6d10fd418788dd64af2af27679,"2018-06-10 23:00:13","2018-06-10 23:00:13",1000000,1000000,1000000,1000000,"2018-06-10 23:00:13",5jng5zaox1g20yd,success,1000000,"Charge attempted",200,"2018-06-11 04:42:55",0,0,0,2018-06-11,2018-06-12,"2018-06-10 23:00:13",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,53df494050d047eaae104111c19c9a55,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
801,510a27ec58db4500b006e3b4b780b97e,"2018-06-11 23:01:46","2018-06-11 23:01:46",1000000,1000000,1000000,4000547.94520548,"2018-06-11 23:01:46",en8lvo1yfbyaq24,success,1000000,"Charge attempted",200,"2018-06-11 23:01:42",0,0,0,2018-06-12,2018-06-13,"2018-06-11 23:01:46",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,177a6d8914a84f23aa17e64667c22994,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
802,07323fa9656040fca476bd4bf7ca6ef3,"2018-06-12 23:01:51","2018-06-12 23:01:51",1000000,1000000,1000000,5001369.8630137,"2018-06-12 23:01:51",nb7ztds26vl15dr,success,1000000,"Charge attempted",200,"2018-06-12 23:01:45",0,0,0,2018-06-13,2018-06-14,"2018-06-12 23:01:52",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,177a6d8914a84f23aa17e64667c22994,2,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
803,453deec6dbca41d392c79f592e6f042a,"2018-06-13 20:10:26","2018-06-13 20:10:26",100000,100000,100000,15134936.0737648,"2018-06-13 20:10:26",7nywp8ltohh0ztd,success,100000,"Charge attempted",200,"2018-06-13 20:10:28",0,0,0,2018-06-13,2018-06-15,"2018-06-13 20:10:26",093645f0ab9c46fdbac7c6fc019ce052,2,1,0257625a02344b239b41e1cbe60ef080,b8d63cc147454862a803f9da2c47f3bb,1,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
804,887380bff92443a3a0ddbcc2bbc9cbfa,"2018-06-13 20:11:32","2018-06-13 20:11:32",100000,100000,100000,15234936.0737648,"2018-06-13 20:11:32",T726153217606024,success,100000,"Verification successful",200,"2018-06-13 20:11:20",0,0,0,2018-06-13,2018-06-15,"2018-06-13 20:11:32",436baab3f5df47ff95d6279d00c7cb03,5,1,0257625a02344b239b41e1cbe60ef080,b8d63cc147454862a803f9da2c47f3bb,1,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
805,a93171f40a2d4234b6472974f5973780,"2018-06-13 20:17:41","2018-06-13 20:17:41",1000000,1000000,1000000,16234936.0737648,"2018-06-13 20:17:41",T782445608976801,success,1000000,"Verification successful",200,"2018-06-13 20:17:05",0,0,0,2018-06-13,2018-06-15,"2018-06-13 20:17:41",NULL,4,1,0257625a02344b239b41e1cbe60ef080,b8d63cc147454862a803f9da2c47f3bb,1,1,Approved,0,NULL,0,,NULL,NULL,NULL,0
806,2dbdb5b223564c2e9f49b3b719c35eaa,"2018-06-13 21:22:12","2018-06-13 21:22:12",200000000,2000000,2000000,2000000,"2018-06-13 21:22:12",T946644446897096,success,2000000,"Verification successful",200,"2018-06-13 21:21:59",0,0,0,2018-06-13,2018-06-15,"2018-06-13 21:22:12",436baab3f5df47ff95d6279d00c7cb03,5,1,0257625a02344b239b41e1cbe60ef080,1a5dc337451b48cd8c7547ac6fc15a1d,1,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
807,820cfbd9c9a8484b99ca03eac92f48d4,"2018-06-13 21:26:53","2018-06-13 21:26:53",2000000,2000000,2000000,18234936.0737648,"2018-06-13 21:26:53",dwzv5u8pnfmrihq,success,2000000,"Charge attempted",200,"2018-06-13 21:26:55",0,0,0,2018-06-13,2018-06-15,"2018-06-13 21:26:53",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,b8d63cc147454862a803f9da2c47f3bb,1,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
808,c94ad432cc234c1cbe92d636012771a6,"2018-06-15 20:19:38","2018-06-15 20:19:38",2000000,2000000,2000000,20239840.2929429,"2018-06-15 20:19:38",n7fxa5xz67zx8cv,success,2000000,"Charge attempted",200,"2018-06-15 20:19:33",0,0,0,2018-06-15,2018-06-17,"2018-06-15 20:19:38",436baab3f5df47ff95d6279d00c7cb03,2,1,0257625a02344b239b41e1cbe60ef080,b8d63cc147454862a803f9da2c47f3bb,1,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
809,32445db6bc1e4a109ef09e729083427d,"2018-06-15 20:20:39","2018-06-15 20:20:39",2000000,2000000,2000000,22239840.2929429,"2018-06-15 20:20:39",T554582647607865,success,2000000,"Verification successful",200,"2018-06-15 20:20:07",0,0,0,2018-06-15,2018-06-17,"2018-06-15 20:20:39",NULL,4,1,0257625a02344b239b41e1cbe60ef080,b8d63cc147454862a803f9da2c47f3bb,1,1,Approved,0,NULL,0,,NULL,NULL,NULL,0
810,bc47b8fc75c54ca8b613ce4e4b226ff8,"2018-06-15 20:21:12","2018-06-15 20:21:12",2000000,2000000,2000000,24239840.2929429,"2018-06-15 20:21:12",T693788561786525,success,2000000,"Verification successful",200,"2018-06-15 20:20:57",0,0,0,2018-06-15,2018-06-17,"2018-06-15 20:21:12",436baab3f5df47ff95d6279d00c7cb03,5,1,0257625a02344b239b41e1cbe60ef080,b8d63cc147454862a803f9da2c47f3bb,1,1,Successful,0,NULL,0,,NULL,NULL,NULL,0
